0 1 
0.0314098 0.999507 
0.0627887 0.998027 
0.0941055 0.995562 
0.12533 0.992115 
0.15643 0.987689 
0.187376 0.982288 
0.218137 0.975918 
0.248683 0.968585 
0.278983 0.960296 
0.309008 0.951059 
0.338728 0.940884 
0.368114 0.929781 
0.397137 0.917759 
0.425768 0.904833 
0.453978 0.891013 
0.481741 0.876314 
0.509028 0.86075 
0.535813 0.844337 
0.562069 0.82709 
0.58777 0.809028 
0.612892 0.790167 
0.637408 0.770526 
0.661296 0.750125 
0.684531 0.728984 
0.70709 0.707123 
0.728952 0.684565 
0.750095 0.661331 
0.770497 0.637444 
0.790139 0.612928 
0.809001 0.587808 
0.827064 0.562107 
0.844312 0.535852 
0.860726 0.509068 
0.876292 0.481781 
0.890992 0.454019 
0.904813 0.425809 
0.917741 0.397179 
0.929764 0.368157 
0.940869 0.338772 
0.951045 0.309052 
0.960283 0.279028 
0.968573 0.248728 
0.975908 0.218182 
0.98228 0.187421 
0.987682 0.156476 
0.992109 0.125376 
0.995558 0.0941517 
0.998024 0.0628349 
0.999505 0.0314561 
1 4.63268e-05 
0.999508 -0.0313635 
0.99803 -0.0627424 
0.995567 -0.0940594 
0.992121 -0.125284 
0.987696 -0.156384 
0.982297 -0.18733 
0.975928 -0.218092 
0.968597 -0.248638 
0.960309 -0.278939 
0.951074 -0.308964 
0.9409 -0.338685 
0.929798 -0.368071 
0.917778 -0.397094 
0.904852 -0.425726 
0.891034 -0.453937 
0.876336 -0.4817 
0.860774 -0.508988 
0.844362 -0.535774 
0.827117 -0.562031 
0.809055 -0.587733 
0.790195 -0.612855 
0.770556 -0.637373 
0.750156 -0.661261 
0.729016 -0.684497 
0.707156 -0.707058 
0.684598 -0.72892 
0.661365 -0.750064 
0.63748 -0.770467 
0.612965 -0.79011 
0.587845 -0.808973 
0.562145 -0.827038 
0.535891 -0.844287 
0.509108 -0.860703 
0.481822 -0.876269 
0.454061 -0.890971 
0.425851 -0.904793 
0.397222 -0.917723 
0.3682 -0.929746 
0.338816 -0.940853 
0.309096 -0.951031 
0.279072 -0.96027 
0.248772 -0.968562 
0.218227 -0.975898 
0.187467 -0.982271 
0.156521 -0.987675 
0.125421 -0.992104 
0.0941978 -0.995554 
0.0628811 -0.998021 
0.0315024 -0.999504 
9.26536e-05 -1 
-0.0313172 -0.999509 
-0.0626962 -0.998033 
-0.0940133 -0.995571 
-0.125238 -0.992127 
-0.156338 -0.987704 
-0.187285 -0.982306 
-0.218046 -0.975938 
-0.248593 -0.968608 
-0.278894 -0.960322 
-0.30892 -0.951088 
-0.338641 -0.940916 
-0.368028 -0.929815 
-0.397052 -0.917796 
-0.425684 -0.904872 
-0.453896 -0.891055 
-0.481659 -0.876358 
-0.508948 -0.860797 
-0.535734 -0.844387 
-0.561992 -0.827143 
-0.587695 -0.809082 
-0.612818 -0.790224 
-0.637337 -0.770585 
-0.661226 -0.750186 
-0.684463 -0.729047 
-0.707025 -0.707189 
-0.728889 -0.684632 
-0.750033 -0.6614 
-0.770438 -0.637515 
-0.790082 -0.613001 
-0.808946 -0.587883 
-0.827012 -0.562184 
-0.844262 -0.53593 
-0.860679 -0.509147 
-0.876247 -0.481862 
-0.89095 -0.454102 
-0.904773 -0.425893 
-0.917704 -0.397264 
-0.929729 -0.368243 
-0.940837 -0.338859 
-0.951016 -0.30914 
-0.960257 -0.279117 
-0.96855 -0.248817 
-0.975888 -0.218273 
-0.982262 -0.187512 
-0.987667 -0.156567 
-0.992098 -0.125467 
-0.995549 -0.0942439 
-0.998018 -0.0629274 
-0.999502 -0.0315487 
-1 -0.00013898 
-0.999511 0.0312709 
-0.998036 0.06265 
-0.995575 0.0939672 
-0.992133 0.125192 
-0.987711 0.156293 
-0.982314 0.187239 
-0.975948 0.218001 
-0.96862 0.248548 
-0.960335 0.27885 
-0.951102 0.308876 
-0.940931 0.338598 
-0.929832 0.367985 
-0.917815 0.397009 
-0.904892 0.425642 
-0.891076 0.453854 
-0.876381 0.481619 
-0.860821 0.508908 
-0.844411 0.535695 
-0.827169 0.561954 
-0.80911 0.587658 
-0.790252 0.612782 
-0.770615 0.637301 
-0.750217 0.661192 
-0.729079 0.68443 
-0.707221 0.706992 
-0.684666 0.728857 
-0.661435 0.750003 
-0.637551 0.770408 
-0.613038 0.790053 
-0.58792 0.808919 
-0.562222 0.826986 
-0.535969 0.844238 
-0.509187 0.860656 
-0.481903 0.876225 
-0.454143 0.890929 
-0.425935 0.904754 
-0.397307 0.917686 
-0.368287 0.929712 
-0.338903 0.940821 
-0.309184 0.951002 
-0.279161 0.960244 
-0.248862 0.968539 
-0.218318 0.975878 
-0.187558 0.982254 
-0.156613 0.98766 
-0.125513 0.992092 
-0.09429 0.995545 
-0.0629736 0.998015 
-0.031595 0.999501 
